Entity,Code,Year,Fossil fuels
Singapore,SGP,1965,100
Singapore,SGP,1966,100
Singapore,SGP,1967,100
Singapore,SGP,1968,100
Singapore,SGP,1969,100
Singapore,SGP,1970,100
Singapore,SGP,1971,100
Singapore,SGP,1972,100
Singapore,SGP,1973,100
Singapore,SGP,1974,100
Singapore,SGP,1975,100
Singapore,SGP,1976,100
Singapore,SGP,1977,100
Singapore,SGP,1978,100
Singapore,SGP,1979,100
Singapore,SGP,1980,100
Singapore,SGP,1981,100
Singapore,SGP,1982,100
Singapore,SGP,1983,100
Singapore,SGP,1984,100
Singapore,SGP,1985,100
Singapore,SGP,1986,99.83877
Singapore,SGP,1987,99.846664
Singapore,SGP,1988,99.86747
Singapore,SGP,1989,99.883766
Singapore,SGP,1990,99.90273
Singapore,SGP,1991,99.72489
Singapore,SGP,1992,99.74357
Singapore,SGP,1993,99.76529
Singapore,SGP,1994,99.79478
Singapore,SGP,1995,99.80315
Singapore,SGP,1996,99.80492
Singapore,SGP,1997,99.81452
Singapore,SGP,1998,99.817055
Singapore,SGP,1999,99.81521
Singapore,SGP,2000,99.82717
Singapore,SGP,2001,99.70478
Singapore,SGP,2002,99.69347
Singapore,SGP,2003,99.65946
Singapore,SGP,2004,99.70849
Singapore,SGP,2005,99.72473
Singapore,SGP,2006,99.75275
Singapore,SGP,2007,99.76212
Singapore,SGP,2008,99.764175
Singapore,SGP,2009,99.77744
Singapore,SGP,2010,99.76731
Singapore,SGP,2011,99.76898
Singapore,SGP,2012,99.75846
Singapore,SGP,2013,99.73461
Singapore,SGP,2014,99.72268
Singapore,SGP,2015,99.708
Singapore,SGP,2016,99.71617
Singapore,SGP,2017,99.72329
Singapore,SGP,2018,99.72632
Singapore,SGP,2019,99.70674
Singapore,SGP,2020,99.68588
Singapore,SGP,2021,99.66231
Singapore,SGP,2022,99.47865
Singapore,SGP,2023,99.506874
Singapore,SGP,2024,99.454765
Slovakia,SVK,1965,94.1986
Slovakia,SVK,1966,94.630684
Slovakia,SVK,1967,95.42567
Slovakia,SVK,1968,96.19835
Slovakia,SVK,1969,97.168144
Slovakia,SVK,1970,96.13607
Slovakia,SVK,1971,97.29651
Slovakia,SVK,1972,97.30215
Slovakia,SVK,1973,97.399055
Slovakia,SVK,1974,95.68794
Slovakia,SVK,1975,96.67212
Slovakia,SVK,1976,96.39349
Slovakia,SVK,1977,96.48318
Slovakia,SVK,1978,96.973
Slovakia,SVK,1979,94.7926
Slovakia,SVK,1980,91.37575
Slovakia,SVK,1981,90.89943
Slovakia,SVK,1982,90.19561
Slovakia,SVK,1983,89.68464
Slovakia,SVK,1984,89.45197
Slovakia,SVK,1985,86.620026
Slovakia,SVK,1986,84.278
Slovakia,SVK,1987,84.56236
Slovakia,SVK,1988,84.88834
Slovakia,SVK,1989,84.09581
Slovakia,SVK,1990,84.36883
Slovakia,SVK,1991,83.55591
Slovakia,SVK,1992,83.04228
Slovakia,SVK,1993,80.0947
Slovakia,SVK,1994,77.067245
Slovakia,SVK,1995,78.22918
Slovakia,SVK,1996,79.50694
Slovakia,SVK,1997,79.58195
Slovakia,SVK,1998,79.0928
Slovakia,SVK,1999,76.69908
Slovakia,SVK,2000,72.908195
Slovakia,SVK,2001,72.30684
Slovakia,SVK,2002,71.42058
Slovakia,SVK,2003,73.19607
Slovakia,SVK,2004,73.129425
Slovakia,SVK,2005,73.1055
Slovakia,SVK,2006,71.76866
Slovakia,SVK,2007,73.26492
Slovakia,SVK,2008,72.82684
Slovakia,SVK,2009,73.21639
Slovakia,SVK,2010,73.05313
Slovakia,SVK,2011,72.12688
Slovakia,SVK,2012,70.43703
Slovakia,SVK,2013,69.82154
Slovakia,SVK,2014,67.83873
Slovakia,SVK,2015,68.928635
Slovakia,SVK,2016,69.13744
Slovakia,SVK,2017,70.55788
Slovakia,SVK,2018,71.49585
Slovakia,SVK,2019,68.79341
Slovakia,SVK,2020,67.70587
Slovakia,SVK,2021,69.77295
Slovakia,SVK,2022,68.405396
Slovakia,SVK,2023,64.93422
Slovakia,SVK,2024,63.882587
Slovenia,SVN,1990,69.12497
Slovenia,SVN,1991,65.20143
Slovenia,SVN,1992,67.85501
Slovenia,SVN,1993,70.49732
Slovenia,SVN,1994,68.21604
Slovenia,SVN,1995,69.64103
Slovenia,SVN,1996,70.345
Slovenia,SVN,1997,71.45391
Slovenia,SVN,1998,70.24609
Slovenia,SVN,1999,69.89242
Slovenia,SVN,2000,68.90664
Slovenia,SVN,2001,68.948105
Slovenia,SVN,2002,69.650986
Slovenia,SVN,2003,71.50601
Slovenia,SVN,2004,68.775185
Slovenia,SVN,2005,69.80863
Slovenia,SVN,2006,70.7909
Slovenia,SVN,2007,71.22582
Slovenia,SVN,2008,69.376976
Slovenia,SVN,2009,66.69762
Slovenia,SVN,2010,67.530205
Slovenia,SVN,2011,67.85247
Slovenia,SVN,2012,67.592285
Slovenia,SVN,2013,65.528786
Slovenia,SVN,2014,58.658047
Slovenia,SVN,2015,64.990234
Slovenia,SVN,2016,65.131195
Slovenia,SVN,2017,65.733154
Slovenia,SVN,2018,65.04605
Slovenia,SVN,2019,64.30717
Slovenia,SVN,2020,59.61441
Slovenia,SVN,2021,61.773697
Slovenia,SVN,2022,64.34565
Slovenia,SVN,2023,58.121365
Slovenia,SVN,2024,56.971165
South Africa,ZAF,1965,99.970985
South Africa,ZAF,1966,99.97195
South Africa,ZAF,1967,99.98054
South Africa,ZAF,1968,99.98298
South Africa,ZAF,1969,99.985535
South Africa,ZAF,1970,99.98352
South Africa,ZAF,1971,99.93147
South Africa,ZAF,1972,99.50591
South Africa,ZAF,1973,99.45758
South Africa,ZAF,1974,99.394005
South Africa,ZAF,1975,99.43762
South Africa,ZAF,1976,99.097275
South Africa,ZAF,1977,99.08693
South Africa,ZAF,1978,99.09552
South Africa,ZAF,1979,99.474655
South Africa,ZAF,1980,99.573235
South Africa,ZAF,1981,99.38911
South Africa,ZAF,1982,99.65095
South Africa,ZAF,1983,99.79828
South Africa,ZAF,1984,98.6083
South Africa,ZAF,1985,98.195305
South Africa,ZAF,1986,96.88886
South Africa,ZAF,1987,97.71385
South Africa,ZAF,1988,96.356705
South Africa,ZAF,1989,96.12952
South Africa,ZAF,1990,97.44651
South Africa,ZAF,1991,96.97459
South Africa,ZAF,1992,97.28271
South Africa,ZAF,1993,97.99391
South Africa,ZAF,1994,97.19996
South Africa,ZAF,1995,97.05743
South Africa,ZAF,1996,96.78968
South Africa,ZAF,1997,96.44471
South Africa,ZAF,1998,96.246826
South Africa,ZAF,1999,96.76281
South Africa,ZAF,2000,96.5623
South Africa,ZAF,2001,97.00011
South Africa,ZAF,2002,96.50641
South Africa,ZAF,2003,96.92684
South Africa,ZAF,2004,97.033226
South Africa,ZAF,2005,97.27783
South Africa,ZAF,2006,97.28473
South Africa,ZAF,2007,97.06591
South Africa,ZAF,2008,97.27468
South Africa,ZAF,2009,97.29598
South Africa,ZAF,2010,97.28219
South Africa,ZAF,2011,96.99488
South Africa,ZAF,2012,97.29404
South Africa,ZAF,2013,97.07915
South Africa,ZAF,2014,96.763504
South Africa,ZAF,2015,96.51828
South Africa,ZAF,2016,95.963066
South Africa,ZAF,2017,95.43011
South Africa,ZAF,2018,95.66317
South Africa,ZAF,2019,95.527054
South Africa,ZAF,2020,95.66731
South Africa,ZAF,2021,94.58261
South Africa,ZAF,2022,94.50376
South Africa,ZAF,2023,94.794815
South Africa,ZAF,2024,95.04371
South America,OWID_SAM,1965,89.64403
South America,OWID_SAM,1966,89.17599
South America,OWID_SAM,1967,88.95349
South America,OWID_SAM,1968,89.0121
South America,OWID_SAM,1969,88.6779
South America,OWID_SAM,1970,87.09745
South America,OWID_SAM,1971,86.37583
South America,OWID_SAM,1972,85.584274
South America,OWID_SAM,1973,85.31291
South America,OWID_SAM,1974,84.151634
South America,OWID_SAM,1975,82.807846
South America,OWID_SAM,1976,82.19854
South America,OWID_SAM,1977,81.41833
South America,OWID_SAM,1978,80.3792
South America,OWID_SAM,1979,79.21682
South America,OWID_SAM,1980,77.698944
South America,OWID_SAM,1981,77.27129
South America,OWID_SAM,1982,75.96711
South America,OWID_SAM,1983,73.848976
South America,OWID_SAM,1984,71.9129
South America,OWID_SAM,1985,70.41772
South America,OWID_SAM,1986,70.079475
South America,OWID_SAM,1987,69.22686
South America,OWID_SAM,1988,69.3397
South America,OWID_SAM,1989,68.91989
South America,OWID_SAM,1990,67.86008
South America,OWID_SAM,1991,66.92858
South America,OWID_SAM,1992,67.569275
South America,OWID_SAM,1993,66.593925
South America,OWID_SAM,1994,66.550766
South America,OWID_SAM,1995,66.8812
South America,OWID_SAM,1996,67.04125
South America,OWID_SAM,1997,67.0242
South America,OWID_SAM,1998,67.37305
South America,OWID_SAM,1999,67.37688
South America,OWID_SAM,2000,66.8086
South America,OWID_SAM,2001,68.04055
South America,OWID_SAM,2002,66.96573
South America,OWID_SAM,2003,65.85569
South America,OWID_SAM,2004,66.907486
South America,OWID_SAM,2005,66.43126
South America,OWID_SAM,2006,66.62698
South America,OWID_SAM,2007,66.78686
South America,OWID_SAM,2008,67.061676
South America,OWID_SAM,2009,65.75311
South America,OWID_SAM,2010,66.86184
South America,OWID_SAM,2011,66.839096
South America,OWID_SAM,2012,68.397896
South America,OWID_SAM,2013,69.51705
South America,OWID_SAM,2014,69.85516
South America,OWID_SAM,2015,69.23646
South America,OWID_SAM,2016,68.15474
South America,OWID_SAM,2017,67.22921
South America,OWID_SAM,2018,65.272
South America,OWID_SAM,2019,64.28815
South America,OWID_SAM,2020,61.75398
South America,OWID_SAM,2021,64.63451
South America,OWID_SAM,2022,62.979137
South America,OWID_SAM,2023,61.727306
South America,OWID_SAM,2024,61.322376
South Korea,KOR,1965,97.35786
South Korea,KOR,1966,96.978745
South Korea,KOR,1967,97.45692
South Korea,KOR,1968,97.836754
South Korea,KOR,1969,97.24583
South Korea,KOR,1970,97.97259
South Korea,KOR,1971,97.97373
South Korea,KOR,1972,97.97439
South Korea,KOR,1973,98.4628
South Korea,KOR,1974,97.805374
South Korea,KOR,1975,98.238014
South Korea,KOR,1976,98.326035
South Korea,KOR,1977,98.808655
South Korea,KOR,1978,96.99733
South Korea,KOR,1979,96.56487
South Korea,KOR,1980,96.69376
South Korea,KOR,1981,96.78458
South Korea,KOR,1982,96.78803
South Korea,KOR,1983,93.93997
South Korea,KOR,1984,93.20391
South Korea,KOR,1985,91.10792
South Korea,KOR,1986,87.49955
South Korea,KOR,1987,84.456085
South Korea,KOR,1988,86.467896
South Korea,KOR,1989,85.10928
South Korea,KOR,1990,85.12009
South Korea,KOR,1991,86.395386
South Korea,KOR,1992,87.93433
South Korea,KOR,1993,88.49424
South Korea,KOR,1994,89.59167
South Korea,KOR,1995,89.03966
South Korea,KOR,1996,89.11847
South Korea,KOR,1997,89.62652
South Korea,KOR,1998,86.66169
South Korea,KOR,1999,86.0224
South Korea,KOR,2000,86.06106
South Korea,KOR,2001,86.29002
South Korea,KOR,2002,86.08335
South Korea,KOR,2003,85.24143
South Korea,KOR,2004,85.64521
South Korea,KOR,2005,84.59517
South Korea,KOR,2006,84.72253
South Korea,KOR,2007,85.735825
South Korea,KOR,2008,85.30629
South Korea,KOR,2009,85.72126
South Korea,KOR,2010,86.66808
South Korea,KOR,2011,86.72504
South Korea,KOR,2012,87.202614
South Korea,KOR,2013,88.02235
South Korea,KOR,2014,86.52979
South Korea,KOR,2015,85.947235
South Korea,KOR,2016,86.47476
South Korea,KOR,2017,87.331406
South Korea,KOR,2018,88.26761
South Korea,KOR,2019,86.885864
South Korea,KOR,2020,84.819756
South Korea,KOR,2021,85.18961
South Korea,KOR,2022,83.667885
South Korea,KOR,2023,82.90621
South Korea,KOR,2024,82.465004
South and Central America (EI),,1965,90.88812
South and Central America (EI),,1966,90.48262
South and Central America (EI),,1967,90.32394
South and Central America (EI),,1968,90.31084
South and Central America (EI),,1969,90.003784
South and Central America (EI),,1970,88.877495
South and Central America (EI),,1971,88.042175
South and Central America (EI),,1972,87.53845
South and Central America (EI),,1973,87.37121
South and Central America (EI),,1974,86.28307
South and Central America (EI),,1975,85.11551
South and Central America (EI),,1976,84.46709
South and Central America (EI),,1977,83.847595
South and Central America (EI),,1978,82.82394
South and Central America (EI),,1979,81.670006
South and Central America (EI),,1980,80.248314
South and Central America (EI),,1981,79.89926
South and Central America (EI),,1982,78.529045
South and Central America (EI),,1983,76.578705
South and Central America (EI),,1984,74.9152
South and Central America (EI),,1985,73.32714
South and Central America (EI),,1986,72.84789
South and Central America (EI),,1987,72.09799
South and Central America (EI),,1988,72.08731
South and Central America (EI),,1989,71.82878
South and Central America (EI),,1990,70.88628
South and Central America (EI),,1991,70.011215
South and Central America (EI),,1992,70.50567
South and Central America (EI),,1993,69.65714
South and Central America (EI),,1994,69.72329
South and Central America (EI),,1995,69.99834
South and Central America (EI),,1996,70.066086
South and Central America (EI),,1997,70.11992
South and Central America (EI),,1998,70.5264
South and Central America (EI),,1999,70.36804
South and Central America (EI),,2000,70.2645
South and Central America (EI),,2001,71.66641
South and Central America (EI),,2002,70.810715
South and Central America (EI),,2003,69.98218
South and Central America (EI),,2004,70.738976
South and Central America (EI),,2005,70.30596
South and Central America (EI),,2006,70.55545
South and Central America (EI),,2007,70.53217
South and Central America (EI),,2008,70.46753
South and Central America (EI),,2009,69.230316
South and Central America (EI),,2010,70.0723
South and Central America (EI),,2011,69.934364
South and Central America (EI),,2012,71.08151
South and Central America (EI),,2013,71.94323
South and Central America (EI),,2014,72.26196
South and Central America (EI),,2015,71.79513
South and Central America (EI),,2016,70.81139
South and Central America (EI),,2017,69.88995
South and Central America (EI),,2018,68.17799
South and Central America (EI),,2019,67.50928
South and Central America (EI),,2020,64.81802
South and Central America (EI),,2021,67.24517
South and Central America (EI),,2022,65.72184
South and Central America (EI),,2023,64.74491
South and Central America (EI),,2024,64.37907
Spain,ESP,1965,83.62096
Spain,ESP,1966,79.91162
Spain,ESP,1967,84.55487
Spain,ESP,1968,84.141846
Spain,ESP,1969,81.98561
Spain,ESP,1970,84.75246
Spain,ESP,1971,83.42162
Spain,ESP,1972,82.0341
Spain,ESP,1973,85.56791
Spain,ESP,1974,85.22261
Spain,ESP,1975,87.192635
Spain,ESP,1976,89.82064
Spain,ESP,1977,84.02893
Spain,ESP,1978,83.49097
Spain,ESP,1979,83.035164
Spain,ESP,1980,88.924255
Spain,ESP,1981,90.01301
Spain,ESP,1982,88.85484
Spain,ESP,1983,88.29026
Spain,ESP,1984,83.38236
Spain,ESP,1985,81.77868
Spain,ESP,1986,80.81402
Spain,ESP,1987,80.13678
Spain,ESP,1988,76.22824
Spain,ESP,1989,80.07475
Spain,ESP,1990,78.97216
Spain,ESP,1991,78.88299
Spain,ESP,1992,81.8101
Spain,ESP,1993,79.74426
Spain,ESP,1994,79.89852
Spain,ESP,1995,81.66479
Spain,ESP,1996,78.38557
Spain,ESP,1997,80.35821
Spain,ESP,1998,80.48306
Spain,ESP,1999,83.25417
Spain,ESP,2000,81.99929
Spain,ESP,2001,80.11666
Spain,ESP,2002,83.22552
Spain,ESP,2003,80.76742
Spain,ESP,2004,82.031334
Spain,ESP,2005,84.76919
Spain,ESP,2006,82.98897
Spain,ESP,2007,83.06056
Spain,ESP,2008,81.19107
Spain,ESP,2009,78.62841
Spain,ESP,2010,73.91641
Spain,ESP,2011,75.57411
Spain,ESP,2012,74.365555
Spain,ESP,2013,71.39185
Spain,ESP,2014,71.04557
Spain,ESP,2015,73.69312
Spain,ESP,2016,72.459175
Spain,ESP,2017,75.51684
Spain,ESP,2018,73.46038
Spain,ESP,2019,73.7238
Spain,ESP,2020,67.8082
Spain,ESP,2021,68.50477
Spain,ESP,2022,69.96371
Spain,ESP,2023,66.1957
Spain,ESP,2024,65.80428
Sri Lanka,LKA,1965,90.24019
Sri Lanka,LKA,1966,89.651085
Sri Lanka,LKA,1967,89.621185
Sri Lanka,LKA,1968,88.44833
Sri Lanka,LKA,1969,87.10742
Sri Lanka,LKA,1970,89.52474
Sri Lanka,LKA,1971,88.525055
Sri Lanka,LKA,1972,88.77609
Sri Lanka,LKA,1973,91.106575
Sri Lanka,LKA,1974,85.088356
Sri Lanka,LKA,1975,84.57088
Sri Lanka,LKA,1976,83.82138
Sri Lanka,LKA,1977,83.521454
Sri Lanka,LKA,1978,82.300644
Sri Lanka,LKA,1979,81.99159
Sri Lanka,LKA,1980,81.92651
Sri Lanka,LKA,1981,81.71965
Sri Lanka,LKA,1982,82.65332
Sri Lanka,LKA,1983,86.71729
Sri Lanka,LKA,1984,78.34706
Sri Lanka,LKA,1985,73.66307
Sri Lanka,LKA,1986,72.35016
Sri Lanka,LKA,1987,77.94838
Sri Lanka,LKA,1988,73.33516
Sri Lanka,LKA,1989,70.40669
Sri Lanka,LKA,1990,70.20962
Sri Lanka,LKA,1991,70.4209
Sri Lanka,LKA,1992,74.41045
Sri Lanka,LKA,1993,69.18682
Sri Lanka,LKA,1994,69.364525
Sri Lanka,LKA,1995,68.59654
Sri Lanka,LKA,1996,78.63115
Sri Lanka,LKA,1997,78.045265
Sri Lanka,LKA,1998,76.59005
Sri Lanka,LKA,1999,76.758316
Sri Lanka,LKA,2000,83.17739
Sri Lanka,LKA,2001,83.24771
Sri Lanka,LKA,2002,86.02085
Sri Lanka,LKA,2003,83.37202
Sri Lanka,LKA,2004,84.78387
Sri Lanka,LKA,2005,84.75645
Sri Lanka,LKA,2006,81.015594
Sri Lanka,LKA,2007,84.20339
Sri Lanka,LKA,2008,82.55814
Sri Lanka,LKA,2009,83.83798
Sri Lanka,LKA,2010,78.2065
Sri Lanka,LKA,2011,83.64202
Sri Lanka,LKA,2012,88.38976
Sri Lanka,LKA,2013,76.35985
Sri Lanka,LKA,2014,85.30477
Sri Lanka,LKA,2015,81.93135
Sri Lanka,LKA,2016,88.080124
Sri Lanka,LKA,2017,88.89774
Sri Lanka,LKA,2018,83.970695
Sri Lanka,LKA,2019,87.17568
Sri Lanka,LKA,2020,85.11037
Sri Lanka,LKA,2021,78.99537
Sri Lanka,LKA,2022,76.55103
Sri Lanka,LKA,2023,79.03107
Sri Lanka,LKA,2024,76.75025
Sweden,SWE,1965,66.46082
Sweden,SWE,1966,69.216515
Sweden,SWE,1967,67.399994
Sweden,SWE,1968,69.87419
Sweden,SWE,1969,74.18885
Sweden,SWE,1970,75.82685
Sweden,SWE,1971,70.116776
Sweden,SWE,1972,69.21759
Sweden,SWE,1973,67.214485
Sweden,SWE,1974,66.08519
Sweden,SWE,1975,62.510452
Sweden,SWE,1976,64.15509
Sweden,SWE,1977,62.348892
Sweden,SWE,1978,64.144066
Sweden,SWE,1979,65.73515
Sweden,SWE,1980,61.93786
Sweden,SWE,1981,56.10052
Sweden,SWE,1982,55.35976
Sweden,SWE,1983,49.79063
Sweden,SWE,1984,45.942196
Sweden,SWE,1985,45.87366
Sweden,SWE,1986,47.301674
Sweden,SWE,1987,42.626633
Sweden,SWE,1988,41.212955
Sweden,SWE,1989,40.60405
Sweden,SWE,1990,36.698475
Sweden,SWE,1991,36.94727
Sweden,SWE,1992,38.740353
Sweden,SWE,1993,38.912174
Sweden,SWE,1994,40.984272
Sweden,SWE,1995,39.843784
Sweden,SWE,1996,43.88896
Sweden,SWE,1997,39.796795
Sweden,SWE,1998,38.680202
Sweden,SWE,1999,38.761856
Sweden,SWE,2000,38.228886
Sweden,SWE,2001,36.394188
Sweden,SWE,2002,39.418465
Sweden,SWE,2003,41.84831
Sweden,SWE,2004,38.244846
Sweden,SWE,2005,36.270508
Sweden,SWE,2006,39.04974
Sweden,SWE,2007,37.36493
Sweden,SWE,2008,36.847427
Sweden,SWE,2009,37.09538
Sweden,SWE,2010,37.79685
Sweden,SWE,2011,35.01608
Sweden,SWE,2012,31.322674
Sweden,SWE,2013,32.823704
Sweden,SWE,2014,32.036053
Sweden,SWE,2015,30.830294
Sweden,SWE,2016,32.326103
Sweden,SWE,2017,31.60917
Sweden,SWE,2018,29.606623
Sweden,SWE,2019,29.311928
Sweden,SWE,2020,28.04205
Sweden,SWE,2021,28.761501
Sweden,SWE,2022,26.391672
Sweden,SWE,2023,27.143826
Sweden,SWE,2024,27.789837
Switzerland,CHE,1965,62.426624
Switzerland,CHE,1966,60.014874
Switzerland,CHE,1967,59.37304
Switzerland,CHE,1968,61.812756
Switzerland,CHE,1969,64.06564
Switzerland,CHE,1970,64.739716
Switzerland,CHE,1971,66.12612
Switzerland,CHE,1972,68.36231
Switzerland,CHE,1973,66.467415
Switzerland,CHE,1974,62.697197
Switzerland,CHE,1975,58.74394
Switzerland,CHE,1976,63.625725
Switzerland,CHE,1977,58.18223
Switzerland,CHE,1978,60.50967
Switzerland,CHE,1979,58.65918
Switzerland,CHE,1980,55.619953
Switzerland,CHE,1981,52.780926
Switzerland,CHE,1982,51.195507
Switzerland,CHE,1983,53.43037
Switzerland,CHE,1984,54.33576
Switzerland,CHE,1985,51.874382
Switzerland,CHE,1986,53.359554
Switzerland,CHE,1987,51.137135
Switzerland,CHE,1988,50.72538
Switzerland,CHE,1989,52.686214
Switzerland,CHE,1990,54.027847
Switzerland,CHE,1991,53.875
Switzerland,CHE,1992,53.641506
Switzerland,CHE,1993,51.02812
Switzerland,CHE,1994,49.93594
Switzerland,CHE,1995,49.972076
Switzerland,CHE,1996,53.578617
Switzerland,CHE,1997,52.038017
Switzerland,CHE,1998,52.41619
Switzerland,CHE,1999,50.019352
Switzerland,CHE,2000,50.038025
Switzerland,CHE,2001,49.91359
Switzerland,CHE,2002,51.062187
Switzerland,CHE,2003,50.920452
Switzerland,CHE,2004,52.2198
Switzerland,CHE,2005,55.19681
Switzerland,CHE,2006,53.25685
Switzerland,CHE,2007,50.65083
Switzerland,CHE,2008,51.56421
Switzerland,CHE,2009,51.043427
Switzerland,CHE,2010,52.38044
Switzerland,CHE,2011,51.59448
Switzerland,CHE,2012,50.471817
Switzerland,CHE,2013,50.99616
Switzerland,CHE,2014,47.887745
Switzerland,CHE,2015,49.960278
Switzerland,CHE,2016,51.304615
Switzerland,CHE,2017,52.153343
Switzerland,CHE,2018,49.242264
Switzerland,CHE,2019,48.365795
Switzerland,CHE,2020,45.603622
Switzerland,CHE,2021,46.596344
Switzerland,CHE,2022,49.407555
Switzerland,CHE,2023,45.960987
Switzerland,CHE,2024,43.17222
Taiwan,TWN,1965,89.722565
Taiwan,TWN,1966,90.13118
Taiwan,TWN,1967,91.05494
Taiwan,TWN,1968,88.55907
Taiwan,TWN,1969,91.38224
Taiwan,TWN,1970,92.57374
Taiwan,TWN,1971,93.6242
Taiwan,TWN,1972,92.97727
Taiwan,TWN,1973,94.38749
Taiwan,TWN,1974,91.87427
Taiwan,TWN,1975,91.75184
Taiwan,TWN,1976,94.4963
Taiwan,TWN,1977,95.174416
Taiwan,TWN,1978,92.427765
Taiwan,TWN,1979,89.81858
Taiwan,TWN,1980,90.14754
Taiwan,TWN,1981,85.35285
Taiwan,TWN,1982,84.76993
Taiwan,TWN,1983,81.65887
Taiwan,TWN,1984,78.67099
Taiwan,TWN,1985,75.54809
Taiwan,TWN,1986,78.6192
Taiwan,TWN,1987,76.92364
Taiwan,TWN,1988,80.92068
Taiwan,TWN,1989,83.019806
Taiwan,TWN,1990,81.12563
Taiwan,TWN,1991,82.18111
Taiwan,TWN,1992,82.67906
Taiwan,TWN,1993,84.43533
Taiwan,TWN,1994,84.767235
Taiwan,TWN,1995,85.53703
Taiwan,TWN,1996,85.26235
Taiwan,TWN,1997,86.38572
Taiwan,TWN,1998,86.63616
Taiwan,TWN,1999,87.18832
Taiwan,TWN,2000,87.926735
Taiwan,TWN,2001,88.936424
Taiwan,TWN,2002,88.926674
Taiwan,TWN,2003,89.51039
Taiwan,TWN,2004,89.78806
Taiwan,TWN,2005,89.678055
Taiwan,TWN,2006,89.9774
Taiwan,TWN,2007,90.1091
Taiwan,TWN,2008,89.81086
Taiwan,TWN,2009,89.477806
Taiwan,TWN,2010,90.07072
Taiwan,TWN,2011,89.91598
Taiwan,TWN,2012,89.863754
Taiwan,TWN,2013,89.849976
Taiwan,TWN,2014,90.204956
Taiwan,TWN,2015,91.29711
Taiwan,TWN,2016,91.88492
Taiwan,TWN,2017,93.71708
Taiwan,TWN,2018,92.81212
Taiwan,TWN,2019,91.347565
Taiwan,TWN,2020,91.285934
Taiwan,TWN,2021,92.060394
Taiwan,TWN,2022,91.318565
Taiwan,TWN,2023,91.526
Taiwan,TWN,2024,91.35281
Thailand,THA,1965,92.35461
Thailand,THA,1966,91.881004
Thailand,THA,1967,90.82862
Thailand,THA,1968,92.666695
Thailand,THA,1969,94.83796
Thailand,THA,1970,92.586044
Thailand,THA,1971,92.327866
Thailand,THA,1972,94.6736
Thailand,THA,1973,94.534615
Thailand,THA,1974,93.12579
Thailand,THA,1975,91.37811
Thailand,THA,1976,91.26303
Thailand,THA,1977,92.87764
Thailand,THA,1978,95.6924
Thailand,THA,1979,93.724045
Thailand,THA,1980,97.563545
Thailand,THA,1981,94.32869
Thailand,THA,1982,92.855095
Thailand,THA,1983,93.78539
Thailand,THA,1984,93.750244
Thailand,THA,1985,94.593285
Thailand,THA,1986,92.373505
Thailand,THA,1987,95.10262
Thailand,THA,1988,95.98265
Thailand,THA,1989,94.87378
Thailand,THA,1990,96.12214
Thailand,THA,1991,96.764336
Thailand,THA,1992,97.27575
Thailand,THA,1993,97.90819
Thailand,THA,1994,97.72246
Thailand,THA,1995,96.944
Thailand,THA,1996,97.0217
Thailand,THA,1997,97.19329
Thailand,THA,1998,97.759575
Thailand,THA,1999,98.479034
Thailand,THA,2000,97.56796
Thailand,THA,2001,97.567856
Thailand,THA,2002,97.33813
Thailand,THA,2003,97.41968
Thailand,THA,2004,97.79573
Thailand,THA,2005,97.89245
Thailand,THA,2006,97.27556
Thailand,THA,2007,97.168274
Thailand,THA,2008,97.13766
Thailand,THA,2009,97.020485
Thailand,THA,2010,97.24965
Thailand,THA,2011,96.5583
Thailand,THA,2012,96.21868
Thailand,THA,2013,96.199585
Thailand,THA,2014,95.76045
Thailand,THA,2015,95.7984
Thailand,THA,2016,95.38287
Thailand,THA,2017,94.682365
Thailand,THA,2018,93.621
Thailand,THA,2019,93.049416
Thailand,THA,2020,93.03008
Thailand,THA,2021,92.96561
Thailand,THA,2022,92.75206
Thailand,THA,2023,92.391846
Thailand,THA,2024,92.59725
Trinidad and Tobago,TTO,1965,100
Trinidad and Tobago,TTO,1966,100
Trinidad and Tobago,TTO,1967,100
Trinidad and Tobago,TTO,1968,100
Trinidad and Tobago,TTO,1969,100
Trinidad and Tobago,TTO,1970,100
Trinidad and Tobago,TTO,1971,99.7578
Trinidad and Tobago,TTO,1972,99.82427
Trinidad and Tobago,TTO,1973,99.8532
Trinidad and Tobago,TTO,1974,99.868614
Trinidad and Tobago,TTO,1975,99.84999
Trinidad and Tobago,TTO,1976,99.889786
Trinidad and Tobago,TTO,1977,99.871765
Trinidad and Tobago,TTO,1978,99.83942
Trinidad and Tobago,TTO,1979,99.818245
Trinidad and Tobago,TTO,1980,99.83055
Trinidad and Tobago,TTO,1981,99.88273
Trinidad and Tobago,TTO,1982,99.9054
Trinidad and Tobago,TTO,1983,99.91382
Trinidad and Tobago,TTO,1984,99.92896
Trinidad and Tobago,TTO,1985,99.91011
Trinidad and Tobago,TTO,1986,99.867775
Trinidad and Tobago,TTO,1987,99.83301
Trinidad and Tobago,TTO,1988,99.86765
Trinidad and Tobago,TTO,1989,99.87045
Trinidad and Tobago,TTO,1990,99.86081
Trinidad and Tobago,TTO,1991,99.887405
Trinidad and Tobago,TTO,1992,99.87235
Trinidad and Tobago,TTO,1993,99.88697
Trinidad and Tobago,TTO,1994,99.87811
Trinidad and Tobago,TTO,1995,99.88409
